file_id,projectGroup,category,smellType,status,tInit,tFinal,first,last
JP70250,JP,Business,LongMethod,0,2018-09-10 15:33:59,2019-09-14 08:04:14,1,1
JP70130,JP,Business,LongMethod,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1
JP70104,JP,Business,LongMethod,1,2017-06-07 21:21:47,2019-09-14 08:04:14,1,0
JP70109,JP,Business,LongMethod,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1
JP70112,JP,Business,LongMethod,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1
JP67992,JP,Business,LongMethod,0,2014-09-08 14:17:39,2015-02-16 22:43:52,1,1
JP68739,JP,Business,LongMethod,1,2015-08-17 13:41:26,2016-07-25 21:28:33,1,0
JP32657,JP,Business,LongMethod,0,2011-11-07 21:22:10,2019-10-08 04:58:18,1,1
JP38788,JP,Business,LongMethod,0,2018-07-27 05:19:22,2019-10-08 04:58:18,1,1
JP38612,JP,Business,LongMethod,0,2018-07-27 05:19:22,2019-10-08 04:58:18,1,1
JP38579,JP,Business,LongMethod,0,2018-07-27 05:19:22,2019-10-08 04:58:18,1,1
JP39707,JP,Business,LongMethod,0,2018-07-27 05:19:22,2019-10-08 04:58:18,1,1
JP10663,JP,Business,LongMethod,1,2017-10-13 14:23:52,2019-09-16 10:12:39,1,0
JP10665,JP,Business,LongMethod,0,2017-10-13 14:23:52,2019-09-16 10:12:39,1,1
JP10667,JP,Business,LongMethod,0,2017-10-13 14:23:52,2019-09-16 10:12:39,1,1
JP5748,JP,Library,LongMethod,0,2015-04-25 15:58:59,2019-09-27 15:52:13,1,1
JP5582,JP,Library,LongMethod,0,2015-04-25 15:58:59,2019-09-27 15:52:13,1,1
JP2121,JP,Library,LongMethod,0,2015-04-25 15:58:59,2019-09-27 15:52:13,0,1
JP2,JP,Library,LongMethod,0,2010-05-31 03:34:34,2019-09-27 15:52:13,1,1
JP2135,JP,Library,LongMethod,0,2010-05-31 03:34:34,2019-09-27 15:52:13,1,1
JP2143,JP,Library,LongMethod,0,2010-05-31 03:34:34,2019-09-27 15:52:13,1,1
JP19,JP,Library,LongMethod,0,2010-05-31 03:34:34,2019-09-27 15:52:13,1,1
JP3764,JP,Library,LongMethod,0,2012-01-16 18:39:05,2019-09-27 15:52:13,1,1
JP53937,JP,Library,LongMethod,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1
JP54235,JP,Library,LongMethod,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1
JP54587,JP,Library,LongMethod,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1
JP54386,JP,Library,LongMethod,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1
JP51826,JP,Library,LongMethod,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1
JP66259,JP,Library,LongMethod,0,2016-06-24 12:03:58,2019-10-10 13:41:22,1,1
JP65962,JP,Library,LongMethod,1,2014-06-23 19:08:45,2017-02-11 12:02:48,1,0
JP66011,JP,Library,LongMethod,0,2015-01-16 20:52:17,2019-10-10 13:41:22,1,1
JP66010,JP,Library,LongMethod,0,2015-01-16 20:52:17,2019-10-10 13:41:22,1,1
JP66009,JP,Library,LongMethod,0,2015-01-16 20:52:17,2019-10-10 13:41:22,1,1
JP66007,JP,Library,LongMethod,0,2018-10-29 19:26:12,2019-10-10 13:41:22,0,1
JP66006,JP,Library,LongMethod,0,2015-01-16 20:52:17,2019-10-10 13:41:22,1,1
JP65475,JP,Library,LongMethod,0,2018-08-01 05:38:34,2019-10-10 13:41:22,1,1
JP66881,JP,Library,LongMethod,0,2018-01-12 17:10:04,2019-10-10 13:41:22,1,1
JP64568,JP,Library,LongMethod,0,2012-09-10 16:51:42,2019-10-10 13:41:22,1,1
JP64567,JP,Library,LongMethod,0,2012-09-10 16:51:42,2019-10-10 13:41:22,1,1
JP55484,JP,Library,LongMethod,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1
JP55415,JP,Library,LongMethod,0,2011-08-18 21:38:17,2019-10-10 13:41:22,1,1
JP12164,JP,Library,LongMethod,0,2018-06-15 13:01:43,2019-10-09 00:50:40,1,1
JP950,JP,Library,LongMethod,0,2010-05-31 03:34:34,2013-04-01 08:03:26,1,1
JP924,JP,Library,LongMethod,1,2010-05-31 03:34:34,2012-01-16 18:39:05,1,0
JP791,JP,Library,LongMethod,1,2010-05-31 03:34:34,2012-01-16 18:39:05,1,0
JP8269,JP,Library,LongMethod,1,2013-06-12 09:13:01,2014-10-06 11:57:45,1,0
JP8504,JP,Library,LongMethod,1,2014-04-07 10:07:36,2014-10-06 11:57:45,1,0
JP18088,JP,Library,LongMethod,1,2016-02-04 17:12:36,2017-05-10 09:52:26,1,0
JP18153,JP,Library,LongMethod,1,2016-11-01 17:48:03,2017-05-10 09:52:26,0,0
JP18143,JP,Library,LongMethod,0,2016-02-04 17:12:36,2017-05-10 09:52:26,1,1
JP18125,JP,Library,LongMethod,0,2016-02-04 17:12:36,2017-05-10 09:52:26,1,1
JP18099,JP,Library,LongMethod,0,2016-02-04 17:12:36,2017-05-10 09:52:26,1,1
JP18097,JP,Library,LongMethod,0,2016-02-04 17:12:36,2017-05-10 09:52:26,1,1
JP61880,JP,Library,LongMethod,0,2017-03-17 05:59:47,2019-10-04 02:49:54,1,1
JP3278,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP8990,JP,Library,LongMethod,0,2016-01-27 08:21:01,2016-07-13 02:07:59,1,1
JP5559,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP5666,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP5645,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP5446,JP,Library,LongMethod,0,2014-05-27 08:35:53,2015-07-31 08:11:31,1,1
JP4819,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP5305,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-01-27 08:21:01,1,1
JP4890,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP7005,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP8427,JP,Library,LongMethod,0,2015-07-31 08:11:31,2016-07-13 02:07:59,1,1
JP8577,JP,Library,LongMethod,0,2016-01-27 08:21:01,2016-07-13 02:07:59,1,1
JP7179,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1
JP11184,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1
JP11178,JP,Library,LongMethod,0,2013-08-03 15:59:26,2019-10-07 15:03:55,1,1
JP10965,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1
JP11117,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1
JP6620,JP,Library,LongMethod,0,2014-05-27 08:35:53,2015-07-31 08:11:31,1,1
JP12849,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1
JP12855,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1
JP13005,JP,Library,LongMethod,0,2014-04-07 14:56:54,2017-10-11 04:09:30,1,1
JP13092,JP,Library,LongMethod,1,2014-04-07 14:56:54,2017-10-11 04:09:30,1,0
JP13103,JP,Library,LongMethod,1,2014-04-07 14:56:54,2017-10-11 04:09:30,1,0
JP11107,JP,Library,LongMethod,0,2014-04-07 14:56:54,2016-02-23 11:13:47,1,1
JP20483,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP22397,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP22251,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP15462,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP15458,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP15598,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP15610,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP15637,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP15635,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP15497,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP13542,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP13490,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP13486,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1
JP24473,JP,Library,LongMethod,0,2018-12-21 07:56:41,2019-10-10 10:28:48,1,1
JP13411,JP,Library,LongMethod,0,2018-12-21 07:56:41,2019-10-10 10:28:48,1,1
JP14647,JP,Library,LongMethod,1,2018-12-21 07:56:41,2019-10-10 10:28:48,1,0
JP62603,JP,Library,LongMethod,0,2012-03-16 09:15:27,2019-07-03 12:31:16,1,1
JP60783,JP,Library,LongMethod,0,2011-09-24 00:59:51,2019-07-03 12:31:16,1,1
JP60780,JP,Library,LongMethod,0,2011-09-24 00:59:51,2019-07-03 12:31:16,1,1
JP61611,JP,Library,LongMethod,1,2011-11-21 10:38:58,2017-02-11 12:02:48,1,0
JP58020,JP,Library,LongMethod,0,2011-08-18 21:38:17,2013-08-28 15:15:56,1,1
JP37754,JP,Library,LongMethod,0,2018-01-30 18:27:03,2019-10-07 20:10:51,1,1
JP37757,JP,Library,LongMethod,0,2018-01-30 18:27:03,2019-10-07 20:10:51,1,1
JP37764,JP,Library,LongMethod,0,2018-01-30 18:27:03,2019-10-07 20:10:51,1,1
JP41519,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1
JP41569,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1
JP41561,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1
JP41559,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1
JP40108,JP,Library,LongMethod,0,2018-05-29 14:21:24,2019-10-07 20:10:51,1,1
JP40105,JP,Library,LongMethod,0,2018-05-29 14:21:24,2019-10-07 20:10:51,1,1
JP17821,JP,Library,LongMethod,1,2017-11-15 20:26:50,2018-02-03 19:13:05,1,0
JP17811,JP,Library,LongMethod,0,2017-11-15 20:26:50,2019-06-14 07:47:46,1,1
JP26450,JP,Library,LongMethod,0,2018-02-23 08:41:35,2019-06-14 07:47:46,1,1
JP26446,JP,Library,LongMethod,0,2018-03-15 00:43:19,2019-06-14 07:47:46,1,1
JP26433,JP,Library,LongMethod,0,2018-02-23 08:41:35,2019-06-14 07:47:46,1,1
JP26422,JP,Library,LongMethod,0,2018-03-15 00:43:19,2019-06-14 07:47:46,0,1
JP26373,JP,Library,LongMethod,1,2018-03-15 00:43:19,2018-04-11 16:35:40,0,0
JP32382,JP,Library,LongMethod,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1
JP32365,JP,Library,LongMethod,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1
JP2806,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1
JP2803,JP,Library,LongMethod,1,2004-02-17 19:53:51,2005-10-27 16:38:12,1,0
JP2334,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1
JP3280,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1
JP3273,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1
JP1127,JP,Library,LongMethod,0,2005-10-27 16:38:12,2018-12-15 17:15:13,1,1
JP26024,JP,Library,LongMethod,1,2015-01-27 06:59:50,2015-09-17 08:07:44,1,0
JP26035,JP,Library,LongMethod,1,2015-01-27 06:59:50,2016-04-11 05:08:52,1,0
JP30452,JP,Library,LongMethod,1,2015-12-16 06:41:09,2016-04-11 05:08:52,0,0
JP33645,JP,Library,LongMethod,0,2016-05-10 05:46:01,2019-10-10 16:29:13,1,1
JP33628,JP,Library,LongMethod,0,2016-05-10 05:46:01,2019-10-10 16:29:13,1,1
JP30362,JP,Library,LongMethod,1,2016-05-10 05:46:01,2016-07-12 11:08:26,1,0
JP27261,JP,Library,LongMethod,0,2015-03-18 10:05:23,2015-10-23 05:57:32,1,1
JP34590,JP,Library,LongMethod,0,2018-03-06 11:25:55,2019-10-10 16:29:13,1,1
JP34282,JP,Library,LongMethod,0,2017-12-12 07:33:36,2019-10-10 16:29:13,1,1
JP36022,JP,Library,LongMethod,0,2019-05-16 08:48:47,2019-10-10 16:29:13,1,1
JP17961,JP,Library,LongMethod,0,2017-11-15 20:26:50,2017-12-08 11:47:43,1,1
JP22542,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1
JP19942,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1
JP19901,JP,Library,LongMethod,1,2017-12-08 11:47:43,2018-02-03 19:13:05,1,0
JP19944,JP,Library,LongMethod,1,2017-12-08 11:47:43,2018-02-03 19:13:05,1,0
JP19992,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1
JP19975,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1
JP51819,JP,Library,LongMethod,0,2011-08-18 21:38:17,2012-07-06 21:55:34,1,1
JP51837,JP,Library,LongMethod,0,2011-08-18 21:38:17,2012-07-06 21:55:34,1,1
JP6454,JP,Library,LongMethod,0,2002-02-22 07:06:34,2005-04-13 00:33:52,1,1
JP6532,JP,Library,LongMethod,0,2001-03-03 21:21:46,2016-11-29 05:50:46,1,1
JP6938,JP,Library,LongMethod,1,2007-07-23 21:32:22,2009-10-20 01:44:20,0,0
JP9506,JP,Library,LongMethod,0,2009-10-20 01:44:20,2016-11-29 05:50:46,1,1
JP8735,JP,Library,LongMethod,0,2009-10-20 01:44:20,2016-11-29 05:50:46,0,1
JP8710,JP,Library,LongMethod,0,2007-07-23 21:32:22,2016-11-29 05:50:46,1,1
JP59442,JP,Library,LongMethod,0,2011-08-18 21:38:17,2012-10-19 09:04:01,1,1
JP1567,JP,Utility,LongMethod,1,2010-02-25 23:32:42,2017-01-14 22:59:20,1,0
H100191,H,Library,LongMethod,0,2010-06-03 04:22:10,2019-10-10 07:00:52,1,1
H10650,H,Business,LongMethod,0,2012-11-02 15:12:45,2019-10-09 18:42:30,1,1
H10842,H,Business,LongMethod,0,2018-01-18 22:49:33,2019-10-09 18:42:30,0,1
H110456,H,Library,LongMethod,0,2012-01-25 18:38:17,2019-10-10 07:00:52,1,1
H11087,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1
H11097,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1
H11099,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1
H11124,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1
H11127,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1
H11154,H,Business,LongMethod,0,2017-04-25 20:53:02,2019-10-09 18:42:30,0,1
H11161,H,Business,LongMethod,0,2017-04-25 20:53:02,2019-10-09 18:42:30,0,1
H11170,H,Business,LongMethod,0,2018-10-18 16:55:35,2019-10-09 18:42:30,0,1
H11404,H,Business,LongMethod,0,2015-01-20 20:52:58,2019-10-09 18:42:30,1,1
H11463,H,Business,LongMethod,0,2015-08-31 18:11:05,2019-10-09 18:42:30,1,1
H11479,H,Business,LongMethod,1,2015-08-31 18:11:05,2018-01-18 22:49:33,1,0
H117002,H,Library,LongMethod,0,2017-06-30 21:26:02,2019-10-08 15:29:59,1,1
H118780,H,Library,LongMethod,1,2016-03-24 18:13:37,2017-06-30 21:26:02,1,0
H119108,H,Library,LongMethod,0,2017-06-30 21:26:02,2019-10-08 15:29:59,1,1
H119271,H,Library,LongMethod,0,2019-05-07 16:38:14,2019-10-10 14:49:42,1,1
H119340,H,Library,LongMethod,0,2016-03-17 10:09:15,2019-10-10 07:00:52,1,1
H120344,H,Library,LongMethod,0,2012-05-18 21:36:19,2019-05-07 10:25:02,1,1
H120997,H,Library,LongMethod,1,2013-02-13 17:38:26,2014-06-26 22:06:37,1,0
H122267,H,Library,LongMethod,0,2016-03-17 10:09:15,2019-10-10 07:00:52,1,1
H12426,H,Business,LongMethod,0,2018-10-18 16:55:35,2019-10-09 18:42:30,0,1
H124298,H,Library,LongMethod,0,2015-09-03 16:59:14,2019-08-19 18:08:08,1,1
H124331,H,Library,LongMethod,0,2015-09-03 16:59:14,2019-08-19 18:08:08,1,1
H124686,H,Library,LongMethod,0,2015-09-03 16:59:14,2019-08-19 18:08:08,1,1
H125547,H,Library,LongMethod,1,2016-05-24 12:03:04,2019-05-07 10:25:02,1,0
H127345,H,Library,LongMethod,0,2013-11-01 17:45:39,2019-10-09 14:33:15,1,1
H128058,H,Library,LongMethod,0,2017-02-01 00:59:10,2019-10-09 14:33:15,1,1
H129948,H,Library,LongMethod,0,2018-07-20 17:50:04,2019-10-09 14:33:15,1,1
H130102,H,Library,LongMethod,0,2019-01-18 19:33:13,2019-10-09 14:33:15,1,1
H133953,H,Library,LongMethod,0,2015-07-13 17:52:41,2019-09-12 11:21:30,1,1
H134186,H,Library,LongMethod,0,2008-11-03 11:14:16,2010-06-08 20:40:54,1,0
H134188,H,Library,LongMethod,0,2008-11-03 11:14:16,2019-10-06 14:34:27,1,1
H134208,H,Library,LongMethod,1,2011-01-31 16:53:56,2011-06-17 23:19:14,0,0
H134287,H,Library,LongMethod,1,2011-01-31 16:53:56,2011-06-17 23:19:14,0,0
H134405,H,Library,LongMethod,1,2008-11-03 11:14:16,2011-01-31 16:53:56,1,0
H134433,H,Library,LongMethod,0,2008-11-03 11:14:16,2010-06-08 20:40:54,1,0
H13512,H,Business,LongMethod,0,2016-08-23 16:02:52,2019-10-09 18:42:30,1,1
H13643,H,Business,LongMethod,0,2016-08-23 16:02:52,2019-10-09 18:42:30,1,1
H137824,H,Library,LongMethod,0,2016-04-14 18:16:06,2019-09-12 11:21:30,1,1
H139167,H,Library,LongMethod,1,2016-04-14 18:16:06,2019-09-12 11:21:30,1,0
H14022,H,Library,LongMethod,0,2018-09-05 09:52:30,2019-10-09 10:30:25,1,1
H141519,H,Library,LongMethod,0,2010-02-24 17:46:37,2019-10-02 19:45:08,1,1
H141861,H,Library,LongMethod,0,2010-02-24 17:46:37,2019-10-02 19:45:08,1,1
H143317,H,Library,LongMethod,0,2013-03-23 00:28:03,2019-10-02 19:45:08,0,1
H143328,H,Library,LongMethod,0,2011-11-15 22:35:24,2019-10-02 19:45:08,1,1
H143336,H,Library,LongMethod,0,2011-11-15 22:35:24,2019-10-02 19:45:08,1,1
H143357,H,Library,LongMethod,0,2011-11-15 22:35:24,2019-10-02 19:45:08,1,1
H154272,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1
H154313,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1
H154333,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1
H154353,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1
H154373,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1
H154395,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1
H154419,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1
H15466,H,Business,LongMethod,0,2016-12-02 22:27:04,2019-10-09 18:42:30,1,1
H160346,H,Business,LongMethod,0,2016-09-08 01:37:08,2019-10-07 18:31:54,1,1
H164837,H,Business,LongMethod,0,2013-06-28 14:55:11,2019-10-07 18:31:54,1,1
H167567,H,Business,LongMethod,0,2017-05-19 23:50:49,2019-10-07 18:31:54,1,1
H174254,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H175015,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175043,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,0,1
H175328,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175330,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175337,H,Library,LongMethod,1,2006-07-22 15:00:59,2009-08-15 14:22:59,1,0
H175339,H,Library,LongMethod,1,2004-06-13 00:15:03,2006-07-22 15:00:59,0,0
H175341,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175345,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175346,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175348,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175350,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175351,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H175899,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1
H175900,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1
H175909,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1
H176013,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1
H176027,H,Library,LongMethod,1,2004-06-13 00:15:03,2006-07-22 15:00:59,1,0
H176046,H,Library,LongMethod,1,2004-06-13 00:15:03,2008-04-04 01:39:53,1,0
H176121,H,Library,LongMethod,1,2005-10-18 22:02:56,2007-06-24 12:32:30,1,0
H176196,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1
H176198,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1
H176268,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1
H176272,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1
H176279,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1
H176300,H,Library,LongMethod,1,2006-07-22 15:00:59,2007-06-24 12:32:30,1,0
H176373,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1
H176481,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,0,1
H176537,H,Library,LongMethod,1,2006-12-23 15:28:10,2007-06-24 12:32:30,1,0
H176745,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1
H176762,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,0,1
H176796,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1
H176871,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1
H176879,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1
H176880,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1
H176992,H,Library,LongMethod,0,2009-08-15 14:22:59,2011-08-10 18:59:26,0,1
H176997,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177104,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177130,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177206,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177271,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177276,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177316,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177317,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177320,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1
H177433,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1
H177444,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1
H177465,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1
H177476,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1
H177825,H,Library,LongMethod,0,2009-08-15 14:22:59,2011-08-10 18:59:26,1,1
H182538,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,1,1
H182552,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,1,1
H182560,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,1,1
H184783,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,0,1
H187812,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H187850,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188382,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188548,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188571,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188575,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188585,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188590,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188854,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188882,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H188893,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189017,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189031,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189037,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189191,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189193,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189313,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189337,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189389,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189430,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189440,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189450,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189482,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189506,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
H189528,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1
