file_id,projectGroup,category,smellType,status,tInit,tFinal,first,last,T,days,DBsmell
JP8577,JP,Library,LongMethod,0,2016-01-27 08:21:01,2016-07-13 02:07:59,1,1,167 days 17:46:58.000000000,167,False
JP7179,JP,Library,LongMethod,0,2014-05-27 08:35:53,2016-07-13 02:07:59,1,1,777 days 17:32:06.000000000,777,False
JP11184,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1,2009 days 00:07:01.000000000,2009,False
JP11178,JP,Library,LongMethod,0,2013-08-03 15:59:26,2019-10-07 15:03:55,1,1,2255 days 23:04:29.000000000,2255,False
JP10965,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1,2009 days 00:07:01.000000000,2009,False
JP11117,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1,2009 days 00:07:01.000000000,2009,False
JP6620,JP,Library,LongMethod,0,2014-05-27 08:35:53,2015-07-31 08:11:31,1,1,429 days 23:35:38.000000000,429,False
JP12849,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1,2009 days 00:07:01.000000000,2009,False
JP12855,JP,Library,LongMethod,0,2014-04-07 14:56:54,2019-10-07 15:03:55,1,1,2009 days 00:07:01.000000000,2009,False
JP13005,JP,Library,LongMethod,0,2014-04-07 14:56:54,2017-10-11 04:09:30,1,1,1282 days 13:12:36.000000000,1282,False
JP13092,JP,Library,LongMethod,1,2014-04-07 14:56:54,2017-10-11 04:09:30,1,0,1282 days 13:12:36.000000000,1282,False
JP13103,JP,Library,LongMethod,1,2014-04-07 14:56:54,2017-10-11 04:09:30,1,0,1282 days 13:12:36.000000000,1282,False
JP11107,JP,Library,LongMethod,0,2014-04-07 14:56:54,2016-02-23 11:13:47,1,1,686 days 20:16:53.000000000,686,False
JP20483,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP22397,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP22251,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP15462,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP15458,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP15598,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP15610,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP15637,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP15635,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP15497,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP13542,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP13490,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP13486,JP,Library,LongMethod,0,2017-05-19 11:00:10,2019-10-10 10:28:48,1,1,873 days 23:28:38.000000000,873,False
JP24473,JP,Library,LongMethod,0,2018-12-21 07:56:41,2019-10-10 10:28:48,1,1,293 days 02:32:07.000000000,293,False
JP13411,JP,Library,LongMethod,0,2018-12-21 07:56:41,2019-10-10 10:28:48,1,1,293 days 02:32:07.000000000,293,False
JP14647,JP,Library,LongMethod,1,2018-12-21 07:56:41,2019-10-10 10:28:48,1,0,293 days 02:32:07.000000000,293,False
JP62603,JP,Library,LongMethod,0,2012-03-16 09:15:27,2019-07-03 12:31:16,1,1,2665 days 03:15:49.000000000,2665,False
JP60783,JP,Library,LongMethod,0,2011-09-24 00:59:51,2019-07-03 12:31:16,1,1,2839 days 11:31:25.000000000,2839,False
JP60780,JP,Library,LongMethod,0,2011-09-24 00:59:51,2019-07-03 12:31:16,1,1,2839 days 11:31:25.000000000,2839,False
JP61611,JP,Library,LongMethod,1,2011-11-21 10:38:58,2017-02-11 12:02:48,1,0,1909 days 01:23:50.000000000,1909,False
JP58020,JP,Library,LongMethod,0,2011-08-18 21:38:17,2013-08-28 15:15:56,1,1,740 days 17:37:39.000000000,740,False
JP37754,JP,Library,LongMethod,0,2018-01-30 18:27:03,2019-10-07 20:10:51,1,1,615 days 01:43:48.000000000,615,False
JP37757,JP,Library,LongMethod,0,2018-01-30 18:27:03,2019-10-07 20:10:51,1,1,615 days 01:43:48.000000000,615,False
JP37764,JP,Library,LongMethod,0,2018-01-30 18:27:03,2019-10-07 20:10:51,1,1,615 days 01:43:48.000000000,615,False
JP41519,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1,419 days 03:29:53.000000000,419,False
JP41569,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1,419 days 03:29:53.000000000,419,False
JP41561,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1,419 days 03:29:53.000000000,419,False
JP41559,JP,Library,LongMethod,0,2018-08-14 16:40:58,2019-10-07 20:10:51,1,1,419 days 03:29:53.000000000,419,False
JP40108,JP,Library,LongMethod,0,2018-05-29 14:21:24,2019-10-07 20:10:51,1,1,496 days 05:49:27.000000000,496,False
JP40105,JP,Library,LongMethod,0,2018-05-29 14:21:24,2019-10-07 20:10:51,1,1,496 days 05:49:27.000000000,496,False
JP17821,JP,Library,LongMethod,1,2017-11-15 20:26:50,2018-02-03 19:13:05,1,0,79 days 22:46:15.000000000,79,False
JP17811,JP,Library,LongMethod,0,2017-11-15 20:26:50,2019-06-14 07:47:46,1,1,575 days 11:20:56.000000000,575,False
JP26450,JP,Library,LongMethod,0,2018-02-23 08:41:35,2019-06-14 07:47:46,1,1,475 days 23:06:11.000000000,475,False
JP26446,JP,Library,LongMethod,0,2018-03-15 00:43:19,2019-06-14 07:47:46,1,1,456 days 07:04:27.000000000,456,False
JP26433,JP,Library,LongMethod,0,2018-02-23 08:41:35,2019-06-14 07:47:46,1,1,475 days 23:06:11.000000000,475,False
JP26422,JP,Library,LongMethod,0,2018-03-15 00:43:19,2019-06-14 07:47:46,0,1,456 days 07:04:27.000000000,456,False
JP26373,JP,Library,LongMethod,1,2018-03-15 00:43:19,2018-04-11 16:35:40,0,0,27 days 15:52:21.000000000,27,False
JP32382,JP,Library,LongMethod,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1,63 days 17:23:19.000000000,63,False
JP32365,JP,Library,LongMethod,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1,63 days 17:23:19.000000000,63,False
JP2806,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1,5414 days 21:21:22.000000000,5414,False
JP2803,JP,Library,LongMethod,1,2004-02-17 19:53:51,2005-10-27 16:38:12,1,0,617 days 20:44:21.000000000,617,False
JP2334,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1,5414 days 21:21:22.000000000,5414,False
JP3280,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1,5414 days 21:21:22.000000000,5414,False
JP3273,JP,Library,LongMethod,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1,5414 days 21:21:22.000000000,5414,False
JP1127,JP,Library,LongMethod,0,2005-10-27 16:38:12,2018-12-15 17:15:13,1,1,4797 days 00:37:01.000000000,4797,False
JP26024,JP,Library,LongMethod,1,2015-01-27 06:59:50,2015-09-17 08:07:44,1,0,233 days 01:07:54.000000000,233,False
JP26035,JP,Library,LongMethod,1,2015-01-27 06:59:50,2016-04-11 05:08:52,1,0,439 days 22:09:02.000000000,439,False
JP30452,JP,Library,LongMethod,1,2015-12-16 06:41:09,2016-04-11 05:08:52,0,0,116 days 22:27:43.000000000,116,False
JP33645,JP,Library,LongMethod,0,2016-05-10 05:46:01,2019-10-10 16:29:13,1,1,1248 days 10:43:12.000000000,1248,False
JP33628,JP,Library,LongMethod,0,2016-05-10 05:46:01,2019-10-10 16:29:13,1,1,1248 days 10:43:12.000000000,1248,False
JP30362,JP,Library,LongMethod,1,2016-05-10 05:46:01,2016-07-12 11:08:26,1,0,63 days 05:22:25.000000000,63,False
JP27261,JP,Library,LongMethod,0,2015-03-18 10:05:23,2015-10-23 05:57:32,1,1,218 days 19:52:09.000000000,218,False
JP34590,JP,Library,LongMethod,0,2018-03-06 11:25:55,2019-10-10 16:29:13,1,1,583 days 05:03:18.000000000,583,False
JP34282,JP,Library,LongMethod,0,2017-12-12 07:33:36,2019-10-10 16:29:13,1,1,667 days 08:55:37.000000000,667,False
JP36022,JP,Library,LongMethod,0,2019-05-16 08:48:47,2019-10-10 16:29:13,1,1,147 days 07:40:26.000000000,147,False
JP17961,JP,Library,LongMethod,0,2017-11-15 20:26:50,2017-12-08 11:47:43,1,1,22 days 15:20:53.000000000,22,False
JP22542,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1,57 days 07:25:22.000000000,57,False
JP19942,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1,57 days 07:25:22.000000000,57,False
JP19901,JP,Library,LongMethod,1,2017-12-08 11:47:43,2018-02-03 19:13:05,1,0,57 days 07:25:22.000000000,57,False
JP19944,JP,Library,LongMethod,1,2017-12-08 11:47:43,2018-02-03 19:13:05,1,0,57 days 07:25:22.000000000,57,False
JP19992,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1,57 days 07:25:22.000000000,57,False
JP19975,JP,Library,LongMethod,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1,57 days 07:25:22.000000000,57,False
JP51819,JP,Library,LongMethod,0,2011-08-18 21:38:17,2012-07-06 21:55:34,1,1,323 days 00:17:17.000000000,323,False
JP51837,JP,Library,LongMethod,0,2011-08-18 21:38:17,2012-07-06 21:55:34,1,1,323 days 00:17:17.000000000,323,False
JP6454,JP,Library,LongMethod,0,2002-02-22 07:06:34,2005-04-13 00:33:52,1,1,1145 days 17:27:18.000000000,1145,False
JP6532,JP,Library,LongMethod,0,2001-03-03 21:21:46,2016-11-29 05:50:46,1,1,5749 days 08:29:00.000000000,5749,False
JP6938,JP,Library,LongMethod,1,2007-07-23 21:32:22,2009-10-20 01:44:20,0,0,819 days 04:11:58.000000000,819,False
JP9506,JP,Library,LongMethod,0,2009-10-20 01:44:20,2016-11-29 05:50:46,1,1,2597 days 04:06:26.000000000,2597,False
JP8735,JP,Library,LongMethod,0,2009-10-20 01:44:20,2016-11-29 05:50:46,0,1,2597 days 04:06:26.000000000,2597,False
JP8710,JP,Library,LongMethod,0,2007-07-23 21:32:22,2016-11-29 05:50:46,1,1,3416 days 08:18:24.000000000,3416,False
JP59442,JP,Library,LongMethod,0,2011-08-18 21:38:17,2012-10-19 09:04:01,1,1,427 days 11:25:44.000000000,427,False
JP1567,JP,Utility,LongMethod,1,2010-02-25 23:32:42,2017-01-14 22:59:20,1,0,2514 days 23:26:38.000000000,2514,False
H100191,H,Library,LongMethod,0,2010-06-03 04:22:10,2019-10-10 07:00:52,1,1,3416 days 02:38:42.000000000,3416,False
H10650,H,Business,LongMethod,0,2012-11-02 15:12:45,2019-10-09 18:42:30,1,1,2532 days 03:29:45.000000000,2532,False
H10842,H,Business,LongMethod,0,2018-01-18 22:49:33,2019-10-09 18:42:30,0,1,628 days 19:52:57.000000000,628,False
H110456,H,Library,LongMethod,0,2012-01-25 18:38:17,2019-10-10 07:00:52,1,1,2814 days 12:22:35.000000000,2814,False
H11087,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1,1225 days 19:22:18.000000000,1225,False
H11097,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1,1225 days 19:22:18.000000000,1225,False
H11099,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1,1225 days 19:22:18.000000000,1225,False
H11124,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1,1225 days 19:22:18.000000000,1225,False
H11127,H,Library,LongMethod,0,2016-05-30 13:54:49,2019-10-08 09:17:07,1,1,1225 days 19:22:18.000000000,1225,False
H11154,H,Business,LongMethod,0,2017-04-25 20:53:02,2019-10-09 18:42:30,0,1,896 days 21:49:28.000000000,896,False
H11161,H,Business,LongMethod,0,2017-04-25 20:53:02,2019-10-09 18:42:30,0,1,896 days 21:49:28.000000000,896,False
H11170,H,Business,LongMethod,0,2018-10-18 16:55:35,2019-10-09 18:42:30,0,1,356 days 01:46:55.000000000,356,False
H11404,H,Business,LongMethod,0,2015-01-20 20:52:58,2019-10-09 18:42:30,1,1,1722 days 21:49:32.000000000,1722,False
H11463,H,Business,LongMethod,0,2015-08-31 18:11:05,2019-10-09 18:42:30,1,1,1500 days 00:31:25.000000000,1500,False
H11479,H,Business,LongMethod,1,2015-08-31 18:11:05,2018-01-18 22:49:33,1,0,871 days 04:38:28.000000000,871,False
H117002,H,Library,LongMethod,0,2017-06-30 21:26:02,2019-10-08 15:29:59,1,1,829 days 18:03:57.000000000,829,False
H118780,H,Library,LongMethod,1,2016-03-24 18:13:37,2017-06-30 21:26:02,1,0,463 days 03:12:25.000000000,463,False
H119108,H,Library,LongMethod,0,2017-06-30 21:26:02,2019-10-08 15:29:59,1,1,829 days 18:03:57.000000000,829,False
H119271,H,Library,LongMethod,0,2019-05-07 16:38:14,2019-10-10 14:49:42,1,1,155 days 22:11:28.000000000,155,False
H119340,H,Library,LongMethod,0,2016-03-17 10:09:15,2019-10-10 07:00:52,1,1,1301 days 20:51:37.000000000,1301,False
H120344,H,Library,LongMethod,0,2012-05-18 21:36:19,2019-05-07 10:25:02,1,1,2544 days 12:48:43.000000000,2544,False
H120997,H,Library,LongMethod,1,2013-02-13 17:38:26,2014-06-26 22:06:37,1,0,498 days 04:28:11.000000000,498,False
H122267,H,Library,LongMethod,0,2016-03-17 10:09:15,2019-10-10 07:00:52,1,1,1301 days 20:51:37.000000000,1301,False
H12426,H,Business,LongMethod,0,2018-10-18 16:55:35,2019-10-09 18:42:30,0,1,356 days 01:46:55.000000000,356,False
H124298,H,Library,LongMethod,0,2015-09-03 16:59:14,2019-08-19 18:08:08,1,1,1446 days 01:08:54.000000000,1446,False
H124331,H,Library,LongMethod,0,2015-09-03 16:59:14,2019-08-19 18:08:08,1,1,1446 days 01:08:54.000000000,1446,False
H124686,H,Library,LongMethod,0,2015-09-03 16:59:14,2019-08-19 18:08:08,1,1,1446 days 01:08:54.000000000,1446,False
H125547,H,Library,LongMethod,1,2016-05-24 12:03:04,2019-05-07 10:25:02,1,0,1077 days 22:21:58.000000000,1077,False
H127345,H,Library,LongMethod,0,2013-11-01 17:45:39,2019-10-09 14:33:15,1,1,2167 days 20:47:36.000000000,2167,False
H128058,H,Library,LongMethod,0,2017-02-01 00:59:10,2019-10-09 14:33:15,1,1,980 days 13:34:05.000000000,980,False
H129948,H,Library,LongMethod,0,2018-07-20 17:50:04,2019-10-09 14:33:15,1,1,445 days 20:43:11.000000000,445,False
H130102,H,Library,LongMethod,0,2019-01-18 19:33:13,2019-10-09 14:33:15,1,1,263 days 19:00:02.000000000,263,False
H133953,H,Library,LongMethod,0,2015-07-13 17:52:41,2019-09-12 11:21:30,1,1,1521 days 17:28:49.000000000,1521,False
H134186,H,Library,LongMethod,0,2008-11-03 11:14:16,2010-06-08 20:40:54,1,0,582 days 09:26:38.000000000,582,False
H134188,H,Library,LongMethod,0,2008-11-03 11:14:16,2019-10-06 14:34:27,1,1,3989 days 03:20:11.000000000,3989,False
H134208,H,Library,LongMethod,1,2011-01-31 16:53:56,2011-06-17 23:19:14,0,0,137 days 06:25:18.000000000,137,False
H134287,H,Library,LongMethod,1,2011-01-31 16:53:56,2011-06-17 23:19:14,0,0,137 days 06:25:18.000000000,137,False
H134405,H,Library,LongMethod,1,2008-11-03 11:14:16,2011-01-31 16:53:56,1,0,819 days 05:39:40.000000000,819,False
H134433,H,Library,LongMethod,0,2008-11-03 11:14:16,2010-06-08 20:40:54,1,0,582 days 09:26:38.000000000,582,False
H13512,H,Business,LongMethod,0,2016-08-23 16:02:52,2019-10-09 18:42:30,1,1,1142 days 02:39:38.000000000,1142,False
H13643,H,Business,LongMethod,0,2016-08-23 16:02:52,2019-10-09 18:42:30,1,1,1142 days 02:39:38.000000000,1142,False
H137824,H,Library,LongMethod,0,2016-04-14 18:16:06,2019-09-12 11:21:30,1,1,1245 days 17:05:24.000000000,1245,False
H139167,H,Library,LongMethod,1,2016-04-14 18:16:06,2019-09-12 11:21:30,1,0,1245 days 17:05:24.000000000,1245,False
H14022,H,Library,LongMethod,0,2018-09-05 09:52:30,2019-10-09 10:30:25,1,1,399 days 00:37:55.000000000,399,False
H141519,H,Library,LongMethod,0,2010-02-24 17:46:37,2019-10-02 19:45:08,1,1,3507 days 01:58:31.000000000,3507,False
H141861,H,Library,LongMethod,0,2010-02-24 17:46:37,2019-10-02 19:45:08,1,1,3507 days 01:58:31.000000000,3507,False
H143317,H,Library,LongMethod,0,2013-03-23 00:28:03,2019-10-02 19:45:08,0,1,2384 days 19:17:05.000000000,2384,False
H143328,H,Library,LongMethod,0,2011-11-15 22:35:24,2019-10-02 19:45:08,1,1,2877 days 21:09:44.000000000,2877,False
H143336,H,Library,LongMethod,0,2011-11-15 22:35:24,2019-10-02 19:45:08,1,1,2877 days 21:09:44.000000000,2877,False
H143357,H,Library,LongMethod,0,2011-11-15 22:35:24,2019-10-02 19:45:08,1,1,2877 days 21:09:44.000000000,2877,False
H154272,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1,710 days 07:15:12.000000000,710,False
H154313,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1,710 days 07:15:12.000000000,710,False
H154333,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1,710 days 07:15:12.000000000,710,False
H154353,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1,710 days 07:15:12.000000000,710,False
H154373,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1,710 days 07:15:12.000000000,710,False
H154395,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1,710 days 07:15:12.000000000,710,False
H154419,H,Library,LongMethod,0,2017-10-24 04:51:29,2019-10-04 12:06:41,1,1,710 days 07:15:12.000000000,710,False
H15466,H,Business,LongMethod,0,2016-12-02 22:27:04,2019-10-09 18:42:30,1,1,1040 days 20:15:26.000000000,1040,False
H160346,H,Business,LongMethod,0,2016-09-08 01:37:08,2019-10-07 18:31:54,1,1,1124 days 16:54:46.000000000,1124,False
H164837,H,Business,LongMethod,0,2013-06-28 14:55:11,2019-10-07 18:31:54,1,1,2292 days 03:36:43.000000000,2292,False
H167567,H,Business,LongMethod,0,2017-05-19 23:50:49,2019-10-07 18:31:54,1,1,870 days 18:41:05.000000000,870,False
H174254,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H175015,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175043,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,0,1,353 days 20:28:20.000000000,353,False
H175328,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175330,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175337,H,Library,LongMethod,1,2006-07-22 15:00:59,2009-08-15 14:22:59,1,0,1119 days 23:22:00.000000000,1119,False
H175339,H,Library,LongMethod,1,2004-06-13 00:15:03,2006-07-22 15:00:59,0,0,769 days 14:45:56.000000000,769,False
H175341,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175345,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175346,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175348,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175350,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175351,H,Library,LongMethod,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1,3141 days 16:56:01.000000000,3141,False
H175899,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1,2614 days 18:44:23.000000000,2614,False
H175900,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1,2614 days 18:44:23.000000000,2614,False
H175909,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1,2614 days 18:44:23.000000000,2614,False
H176013,H,Library,LongMethod,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1,2614 days 18:44:23.000000000,2614,False
H176027,H,Library,LongMethod,1,2004-06-13 00:15:03,2006-07-22 15:00:59,1,0,769 days 14:45:56.000000000,769,False
H176046,H,Library,LongMethod,1,2004-06-13 00:15:03,2008-04-04 01:39:53,1,0,1391 days 01:24:50.000000000,1391,False
H176121,H,Library,LongMethod,1,2005-10-18 22:02:56,2007-06-24 12:32:30,1,0,613 days 14:29:34.000000000,613,False
H176196,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1,2121 days 20:56:30.000000000,2121,False
H176198,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1,2121 days 20:56:30.000000000,2121,False
H176268,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1,2121 days 20:56:30.000000000,2121,False
H176272,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1,2121 days 20:56:30.000000000,2121,False
H176279,H,Library,LongMethod,0,2005-10-18 22:02:56,2011-08-10 18:59:26,1,1,2121 days 20:56:30.000000000,2121,False
H176300,H,Library,LongMethod,1,2006-07-22 15:00:59,2007-06-24 12:32:30,1,0,336 days 21:31:31.000000000,336,False
H176373,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1,1508 days 06:26:56.000000000,1508,False
H176481,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,0,1,975 days 19:24:46.000000000,975,False
H176537,H,Library,LongMethod,1,2006-12-23 15:28:10,2007-06-24 12:32:30,1,0,182 days 21:04:20.000000000,182,False
H176745,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1,1508 days 06:26:56.000000000,1508,False
H176762,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,0,1,1223 days 17:19:33.000000000,1223,False
H176796,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1,1508 days 06:26:56.000000000,1508,False
H176871,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1,1508 days 06:26:56.000000000,1508,False
H176879,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1,1508 days 06:26:56.000000000,1508,False
H176880,H,Library,LongMethod,0,2007-06-24 12:32:30,2011-08-10 18:59:26,1,1,1508 days 06:26:56.000000000,1508,False
H176992,H,Library,LongMethod,0,2009-08-15 14:22:59,2011-08-10 18:59:26,0,1,725 days 04:36:27.000000000,725,False
H176997,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177104,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177130,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177206,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177271,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177276,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177316,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177317,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177320,H,Library,LongMethod,0,2008-04-04 01:39:53,2011-08-10 18:59:26,1,1,1223 days 17:19:33.000000000,1223,False
H177433,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1,975 days 19:24:46.000000000,975,False
H177444,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1,975 days 19:24:46.000000000,975,False
H177465,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1,975 days 19:24:46.000000000,975,False
H177476,H,Library,LongMethod,0,2008-12-07 23:34:40,2011-08-10 18:59:26,1,1,975 days 19:24:46.000000000,975,False
H177825,H,Library,LongMethod,0,2009-08-15 14:22:59,2011-08-10 18:59:26,1,1,725 days 04:36:27.000000000,725,False
H182538,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,1,1,353 days 20:28:20.000000000,353,False
H182552,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,1,1,353 days 20:28:20.000000000,353,False
H182560,H,Library,LongMethod,0,2010-08-21 22:31:06,2011-08-10 18:59:26,1,1,353 days 20:28:20.000000000,353,False
H184783,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,0,1,1016 days 17:41:26.000000000,1016,False
H187812,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
H187850,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
H188382,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
H188548,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
H188571,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
H188575,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
H188585,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
H188590,H,Library,LongMethod,0,2016-12-15 15:50:14,2019-09-28 09:31:40,1,1,1016 days 17:41:26.000000000,1016,False
